ESTADO,MUNICIPIO,Ubicación_propuesta,LATITUD,LONGITUD,LATITUD_1,LONGITUD_1,PEA
VERACRUZ,Córdoba,Nuevo CAP,18.89438389,-96.93534917,19.28858134,-96.56321597,72905
VERACRUZ,Cosamaloapan de Carpio,Nuevo CAP,18.36477389,-95.79635861,19.28858134,-96.56321597,15260
VERACRUZ,Cosautlán de Carvajal,Nuevo CAP,19.33264361,-96.99136444,19.28858134,-96.56321597,2517
VERACRUZ,Coscomatepec,Nuevo CAP,19.07289833,-97.04642056,19.28858134,-96.56321597,8366
VERACRUZ,Cosoleacaque,Nuevo CAP,17.998595,-94.63569417,19.28858134,-96.56321597,11483
VERACRUZ,Cotaxtla,Nuevo CAP,18.83552583,-96.39541972,19.28858134,-96.56321597,734
VERACRUZ,Coxquihui,Nuevo CAP,20.18473722,-97.58627056,19.28858134,-96.56321597,2085
VERACRUZ,Coyutla,Nuevo CAP,20.24712167,-97.65769722,19.28858134,-96.56321597,4277
VERACRUZ,Cuichapa,Nuevo CAP,18.77351,-96.86922389,19.28858134,-96.56321597,1423
VERACRUZ,Cuitláhuac,Nuevo CAP,18.81453944,-96.72232278,19.28858134,-96.56321597,7014
VERACRUZ,Chacaltianguis,Nuevo CAP,18.30533639,-95.84139028,19.28858134,-96.56321597,1705
VERACRUZ,Chalma,Nuevo CAP,21.20839111,-98.39760306,19.28858134,-96.56321597,1106
VERACRUZ,Chiconamel,Nuevo CAP,21.23055556,-98.45951306,19.28858134,-96.56321597,584
VERACRUZ,Chiconquiaco,Nuevo CAP,19.74209611,-96.81880833,19.28858134,-96.56321597,1659
VERACRUZ,Chicontepec,Nuevo CAP,20.971975,-98.17834417,19.28858134,-96.56321597,2486
VERACRUZ,Chinameca,Nuevo CAP,18.01777778,-94.68305556,19.28858134,-96.56321597,5929
VERACRUZ,Chinampa de Gorostiza,Nuevo CAP,21.35959944,-97.73533806,19.28858134,-96.56321597,2641
VERACRUZ,Las Choapas,Nuevo CAP,17.90932583,-94.09027611,19.28858134,-96.56321597,20784
VERACRUZ,Chocamán,Nuevo CAP,19.01087111,-97.0332375,19.28858134,-96.56321597,6072
VERACRUZ,Chontla,Nuevo CAP,21.29343472,-97.92492972,19.28858134,-96.56321597,1170
VERACRUZ,Chumatlán,Nuevo CAP,20.2075325,-97.59463639,19.28858134,-96.56321597,475
VERACRUZ,Emiliano Zapata,Nuevo CAP,19.48309833,-96.79808333,19.28858134,-96.56321597,873
VERACRUZ,Espinal,Nuevo CAP,20.25942833,-97.39851444,19.28858134,-96.56321597,1461
VERACRUZ,Filomeno Mata,Nuevo CAP,20.20024639,-97.70373861,19.28858134,-96.56321597,5018
VERACRUZ,Fortín,Nuevo CAP,18.90366306,-96.99934556,19.28858134,-96.56321597,10565
VERACRUZ,Gutiérrez Zamora,Nuevo CAP,20.45193222,-97.08756583,19.28858134,-96.56321597,7062
VERACRUZ,Hidalgotitlán,Nuevo CAP,17.77101667,-94.64651639,19.28858134,-96.56321597,1944
VERACRUZ,Huatusco,Nuevo CAP,19.14697139,-96.96734972,19.28858134,-96.56321597,18298
VERACRUZ,Huayacocotla,Nuevo CAP,20.53727722,-98.47915194,19.28858134,-96.56321597,2954
VERACRUZ,Hueyapan de Ocampo,Nuevo CAP,18.15185806,-95.14268444,19.28858134,-96.56321597,1855
VERACRUZ,Huiloapan de Cuauhtémoc,Nuevo CAP,18.81657722,-97.15591972,19.28858134,-96.56321597,1918
VERACRUZ,Ignacio de la Llave,Nuevo CAP,18.72430556,-95.98563528,19.28858134,-96.56321597,2269
VERACRUZ,Ilamatlán,Nuevo CAP,20.78098111,-98.44325278,19.28858134,-96.56321597,186
VERACRUZ,Isla,Nuevo CAP,18.02751389,-95.52762806,19.28858134,-96.56321597,13237
VERACRUZ,Ixcatepec,Nuevo CAP,21.23763444,-98.00595194,19.28858134,-96.56321597,1908
VERACRUZ,Ixhuacán de los Reyes,Nuevo CAP,19.35594583,-97.11527972,19.28858134,-96.56321597,1315
VERACRUZ,Ixhuatlán del Café,Nuevo CAP,19.05115667,-96.984325,19.28858134,-96.56321597,3525
VERACRUZ,Ixhuatlancillo,Nuevo CAP,18.89792361,-97.14893472,19.28858134,-96.56321597,2970
VERACRUZ,Ixhuatlán del Sureste,Nuevo CAP,18.02275361,-94.3937275,19.28858134,-96.56321597,4338
VERACRUZ,Ixhuatlán de Madero,Nuevo CAP,20.68938111,-98.01255028,19.28858134,-96.56321597,705
VERACRUZ,Ixmatlahuacan,Nuevo CAP,18.44856861,-95.82988194,19.28858134,-96.56321597,767
VERACRUZ,Ixtaczoquitlán,Nuevo CAP,18.85106639,-97.06306722,19.28858134,-96.56321597,13983
VERACRUZ,Jalacingo,Nuevo CAP,19.80596611,-97.30868167,19.28858134,-96.56321597,7486
VERACRUZ,Xalapa,Nuevo CAP,19.52708472,-96.92264472,19.28858134,-96.56321597,231038
VERACRUZ,Jalcomulco,Nuevo CAP,19.33168556,-96.7618225,19.28858134,-96.56321597,1617
VERACRUZ,Jáltipan,Nuevo CAP,17.96606806,-94.72173472,19.28858134,-96.56321597,15694
VERACRUZ,Jamapa,Nuevo CAP,19.04202639,-96.24059083,19.28858134,-96.56321597,2341
VERACRUZ,Jesús Carranza,Nuevo CAP,17.43492694,-95.0262525,19.28858134,-96.56321597,2537
VERACRUZ,Xico,Nuevo CAP,19.42126944,-97.00723278,19.28858134,-96.56321597,10637
VERACRUZ,Jilotepec,Nuevo CAP,19.61130389,-96.95027972,19.28858134,-96.56321597,1999
VERACRUZ,Juan Rodríguez Clara,Nuevo CAP,17.99400361,-95.40135389,19.28858134,-96.56321597,7271
VERACRUZ,Juchique de Ferrer,Nuevo CAP,19.84116111,-96.69473028,19.28858134,-96.56321597,1302
VERACRUZ,Landero y Coss,Nuevo CAP,19.73519194,-96.85158778,19.28858134,-96.56321597,453
VERACRUZ,Lerdo de Tejada,Nuevo CAP,18.62819972,-95.52322194,19.28858134,-96.56321597,8052
VERACRUZ,Magdalena,Nuevo CAP,18.76058944,-97.0454675,19.28858134,-96.56321597,354
VERACRUZ,Maltrata,Nuevo CAP,18.81040083,-97.27830389,19.28858134,-96.56321597,5957
VERACRUZ,Manlio Fabio Altamirano,Nuevo CAP,19.09443417,-96.33323028,19.28858134,-96.56321597,2963
VERACRUZ,Mariano Escobedo,Nuevo CAP,18.91288556,-97.13002417,19.28858134,-96.56321597,1490
VERACRUZ,Martínez de la Torre,Nuevo CAP,20.07338778,-97.05384,19.28858134,-96.56321597,32754
VERACRUZ,Mecatlán,Nuevo CAP,20.21065556,-97.68174,19.28858134,-96.56321597,1428
VERACRUZ,Mecayapan,Nuevo CAP,18.22145722,-94.83764306,19.28858134,-96.56321597,2349
VERACRUZ,Medellín de Bravo,Nuevo CAP,19.05924056,-96.15817194,19.28858134,-96.56321597,1476
VERACRUZ,Miahuatlán,Nuevo CAP,19.70745944,-96.86985556,19.28858134,-96.56321597,1279
VERACRUZ,Las Minas,Nuevo CAP,19.69092417,-97.14611694,19.28858134,-96.56321597,82
VERACRUZ,Minatitlán,Nuevo CAP,17.9909775,-94.54844417,19.28858134,-96.56321597,48261
VERACRUZ,Misantla,Nuevo CAP,19.92863444,-96.85273611,19.28858134,-96.56321597,14841
VERACRUZ,Mixtla de Altamirano,Nuevo CAP,18.59561833,-96.99273389,19.28858134,-96.56321597,144
VERACRUZ,Moloacán,Nuevo CAP,17.98877194,-94.34708194,19.28858134,-96.56321597,1113
VERACRUZ,Naolinco,Nuevo CAP,19.6552675,-96.87367556,19.28858134,-96.56321597,5072
VERACRUZ,Naranjal,Nuevo CAP,18.81082611,-96.96134111,19.28858134,-96.56321597,901
VERACRUZ,Nautla,Nuevo CAP,20.20919167,-96.77414722,19.28858134,-96.56321597,1579
VERACRUZ,Nogales,Nuevo CAP,18.82253722,-97.16255639,19.28858134,-96.56321597,9779
VERACRUZ,Oluta,Nuevo CAP,17.92818528,-94.89694389,19.28858134,-96.56321597,6691
VERACRUZ,Omealca,Nuevo CAP,18.74730528,-96.78620306,19.28858134,-96.56321597,1723
VERACRUZ,Orizaba,Nuevo CAP,18.85096083,-97.09891444,19.28858134,-96.56321597,59036
VERACRUZ,Otatitlán,Nuevo CAP,18.1767125,-96.03457444,19.28858134,-96.56321597,2440
VERACRUZ,Oteapan,Nuevo CAP,17.99950333,-94.66658944,19.28858134,-96.56321597,4966
VERACRUZ,Ozuluama de Mascareñas,Nuevo CAP,21.66126056,-97.85050639,19.28858134,-96.56321597,2287
VERACRUZ,Pajapan,Nuevo CAP,18.26174361,-94.69178472,19.28858134,-96.56321597,4857
VERACRUZ,Pánuco,Nuevo CAP,22.0536125,-98.18130528,19.28858134,-96.56321597,19508
VERACRUZ,Papantla,Nuevo CAP,20.4467325,-97.32274917,19.28858134,-96.56321597,28577
VERACRUZ,Paso del Macho,Nuevo CAP,18.972155,-96.72451111,19.28858134,-96.56321597,6866
VERACRUZ,Paso de Ovejas,Nuevo CAP,19.28504694,-96.43845278,19.28858134,-96.56321597,3183
VERACRUZ,La Perla,Nuevo CAP,18.92761917,-97.13402361,19.28858134,-96.56321597,1802
VERACRUZ,Perote,Nuevo CAP,19.56065333,-97.24407194,19.28858134,-96.56321597,19696
VERACRUZ,Platón Sánchez,Nuevo CAP,21.27319778,-98.37414528,19.28858134,-96.56321597,5071
VERACRUZ,Playa Vicente,Nuevo CAP,17.83213278,-95.81205667,19.28858134,-96.56321597,4427
VERACRUZ,Poza Rica de Hidalgo,Nuevo CAP,20.5340875,-97.44356694,19.28858134,-96.56321597,86448
VERACRUZ,Las Vigas de Ramírez,Nuevo CAP,19.63847972,-97.10337778,19.28858134,-96.56321597,4240
VERACRUZ,Pueblo Viejo,Nuevo CAP,22.18363278,-97.83667611,19.28858134,-96.56321597,4620
VERACRUZ,Puente Nacional,Nuevo CAP,19.32737417,-96.48163889,19.28858134,-96.56321597,176
VERACRUZ,Rafael Delgado,Nuevo CAP,18.81052167,-97.0734375,19.28858134,-96.56321597,4910
VERACRUZ,Rafael Lucio,Nuevo CAP,19.59310556,-96.98955833,19.28858134,-96.56321597,2344
VERACRUZ,Los Reyes,Nuevo CAP,18.67257778,-97.0442575,19.28858134,-96.56321597,426
VERACRUZ,Río Blanco,Nuevo CAP,18.838865,-97.139525,19.28858134,-96.56321597,19541
VERACRUZ,Saltabarranca,Nuevo CAP,18.59024028,-95.53187889,19.28858134,-96.56321597,1392
VERACRUZ,San Andrés Tenejapan,Nuevo CAP,18.7887025,-97.09322528,19.28858134,-96.56321597,351
VERACRUZ,San Andrés Tuxtla,Nuevo CAP,18.44866833,-95.21257083,19.28858134,-96.56321597,31040
VERACRUZ,San Juan Evangelista,Nuevo CAP,17.88605222,-95.14008,19.28858134,-96.56321597,1858
VERACRUZ,Santiago Tuxtla,Nuevo CAP,18.46564278,-95.30175361,19.28858134,-96.56321597,7377
VERACRUZ,Sayula de Alemán,Nuevo CAP,17.88096944,-94.96010889,19.28858134,-96.56321597,7280
VERACRUZ,Soconusco,Nuevo CAP,17.96288056,-94.88105083,19.28858134,-96.56321597,3193
VERACRUZ,Sochiapa,Nuevo CAP,19.19329528,-96.94064556,19.28858134,-96.56321597,583
VERACRUZ,Soledad Atzompa,Nuevo CAP,18.755315,-97.14941333,19.28858134,-96.56321597,352
VERACRUZ,Soledad de Doblado,Nuevo CAP,19.04474583,-96.42328917,19.28858134,-96.56321597,6739
VERACRUZ,Soteapan,Nuevo CAP,18.22951,-94.87275639,19.28858134,-96.56321597,2326
VERACRUZ,Tamalín,Nuevo CAP,21.33793861,-97.81323,19.28858134,-96.56321597,2844
VERACRUZ,Tamiahua,Nuevo CAP,21.27974194,-97.44652472,19.28858134,-96.56321597,2383
VERACRUZ,Tampico Alto,Nuevo CAP,22.11304611,-97.801625,19.28858134,-96.56321597,971
VERACRUZ,Tancoco,Nuevo CAP,21.28638111,-97.79141917,19.28858134,-96.56321597,588
VERACRUZ,Tantima,Nuevo CAP,21.32963694,-97.83329222,19.28858134,-96.56321597,568
VERACRUZ,Tantoyuca,Nuevo CAP,21.35181417,-98.22991944,19.28858134,-96.56321597,16477
VERACRUZ,Tatatila,Nuevo CAP,19.69345694,-97.11214194,19.28858134,-96.56321597,389
VERACRUZ,Castillo de Teayo,Nuevo CAP,20.74973306,-97.63274944,19.28858134,-96.56321597,2125
VERACRUZ,Tecolutla,Nuevo CAP,20.4773925,-97.00845083,19.28858134,-96.56321597,3078
VERACRUZ,Tehuipango,Nuevo CAP,18.51776,-97.05612722,19.28858134,-96.56321597,829
VERACRUZ,Álamo Temapache,Nuevo CAP,20.9171425,-97.67553139,19.28858134,-96.56321597,13212
VERACRUZ,Tempoal,Nuevo CAP,21.52228056,-98.38812528,19.28858134,-96.56321597,5856
VERACRUZ,Tenampa,Nuevo CAP,19.248555,-96.88485361,19.28858134,-96.56321597,1021
VERACRUZ,Tenochtitlán,Nuevo CAP,19.81013306,-96.91636583,19.28858134,-96.56321597,769
VERACRUZ,Teocelo,Nuevo CAP,19.38625056,-96.97217694,19.28858134,-96.56321597,5871
VERACRUZ,Tepatlaxco,Nuevo CAP,19.067345,-96.84203861,19.28858134,-96.56321597,659
VERACRUZ,Tepetlán,Nuevo CAP,19.67386889,-96.79598667,19.28858134,-96.56321597,631
VERACRUZ,Tepetzintla,Nuevo CAP,21.16611333,-97.8510575,19.28858134,-96.56321597,2686
VERACRUZ,Tequila,Nuevo CAP,18.72980528,-97.06942472,19.28858134,-96.56321597,1776
VERACRUZ,José Azueta,Nuevo CAP,18.075635,-95.707965,19.28858134,-96.56321597,3047
VERACRUZ,Texcatepec,Nuevo CAP,20.58481944,-98.36456444,19.28858134,-96.56321597,300
VERACRUZ,Texhuacán,Nuevo CAP,18.62063806,-97.03873333,19.28858134,-96.56321597,658
VERACRUZ,Texistepec,Nuevo CAP,17.89420722,-94.81520889,19.28858134,-96.56321597,4053
VERACRUZ,Tezonapa,Nuevo CAP,18.60680694,-96.68753361,19.28858134,-96.56321597,2748
VERACRUZ,Tierra Blanca,Nuevo CAP,18.44744889,-96.36031472,19.28858134,-96.56321597,23187
VERACRUZ,Tihuatlán,Nuevo CAP,20.71667222,-97.537945,19.28858134,-96.56321597,7361
VERACRUZ,Tlacojalpan,Nuevo CAP,18.23088556,-95.9476275,19.28858134,-96.56321597,1823
VERACRUZ,Tlacolulan,Nuevo CAP,19.66485861,-97.00137083,19.28858134,-96.56321597,614
VERACRUZ,Tlacotalpan,Nuevo CAP,18.61327167,-95.65631111,19.28858134,-96.56321597,3999
VERACRUZ,Tlacotepec de Mejía,Nuevo CAP,19.19213417,-96.8365075,19.28858134,-96.56321597,1164
VERACRUZ,Tlachichilco,Nuevo CAP,20.62156861,-98.19904861,19.28858134,-96.56321597,396
VERACRUZ,Tlalixcoyan,Nuevo CAP,18.80216139,-96.06088806,19.28858134,-96.56321597,1758
VERACRUZ,Tlalnelhuayocan,Nuevo CAP,19.5647375,-96.97389694,19.28858134,-96.56321597,604
VERACRUZ,Tlapacoyan,Nuevo CAP,19.96265222,-97.21252972,19.28858134,-96.56321597,17448
VERACRUZ,Tlaquilpa,Nuevo CAP,18.61227056,-97.11888083,19.28858134,-96.56321597,260
VERACRUZ,Tlilapan,Nuevo CAP,18.80574556,-97.09905833,19.28858134,-96.56321597,1741
VERACRUZ,Tomatlán,Nuevo CAP,19.03153944,-97.01026056,19.28858134,-96.56321597,2155
VERACRUZ,Tonayán,Nuevo CAP,19.68289028,-96.92150694,19.28858134,-96.56321597,522
VERACRUZ,Totutla,Nuevo CAP,19.21128583,-96.96129472,19.28858134,-96.56321597,1930
VERACRUZ,Tuxpan,Nuevo CAP,20.96429667,-97.40392722,19.28858134,-96.56321597,44245
VERACRUZ,Tuxtilla,Nuevo CAP,18.23895972,-95.89474611,19.28858134,-96.56321597,673
VERACRUZ,Ursulo Galván,Nuevo CAP,19.40644611,-96.35996028,19.28858134,-96.56321597,2631
VERACRUZ,Vega de Alatorre,Nuevo CAP,20.02746583,-96.649765,19.28858134,-96.56321597,3639
VERACRUZ,Veracruz,Nuevo CAP,19.19032333,-96.1530275,19.28858134,-96.56321597,212835
VERACRUZ,Villa Aldama,Nuevo CAP,19.64888639,-97.223025,19.28858134,-96.56321597,1621
VERACRUZ,Xoxocotla,Nuevo CAP,18.64780528,-97.15189778,19.28858134,-96.56321597,885
VERACRUZ,Yanga,Nuevo CAP,18.83383611,-96.79849806,19.28858134,-96.56321597,2822
VERACRUZ,Yecuatla,Nuevo CAP,19.86618639,-96.77622667,19.28858134,-96.56321597,1503
VERACRUZ,Zacualpan,Nuevo CAP,20.43370667,-98.34869694,19.28858134,-96.56321597,386
VERACRUZ,Zaragoza,Nuevo CAP,17.9557475,-94.64241361,19.28858134,-96.56321597,4513
VERACRUZ,Zentla,Nuevo CAP,19.1153025,-96.85875889,19.28858134,-96.56321597,522
VERACRUZ,Zongolica,Nuevo CAP,18.66689083,-96.99836444,19.28858134,-96.56321597,3898
VERACRUZ,Zontecomatlán de López y Fuentes,Nuevo CAP,20.76198139,-98.34291667,19.28858134,-96.56321597,294
VERACRUZ,Zozocolco de Hidalgo,Nuevo CAP,20.14084528,-97.57551333,19.28858134,-96.56321597,1325
VERACRUZ,Agua Dulce,Nuevo CAP,18.13827222,-94.14723889,19.28858134,-96.56321597,15150
VERACRUZ,El Higo,Nuevo CAP,21.76873417,-98.45372417,19.28858134,-96.56321597,3762
VERACRUZ,Nanchital de Lázaro Cárdenas del Río,Nuevo CAP,18.07214139,-94.41117583,19.28858134,-96.56321597,12082
VERACRUZ,Tres Valles,Nuevo CAP,18.24092194,-96.13479694,19.28858134,-96.56321597,7728
VERACRUZ,Carlos A. Carrillo,Nuevo CAP,18.37173444,-95.74475972,19.28858134,-96.56321597,7388
VERACRUZ,Tatahuicapan de Juárez,Nuevo CAP,18.24644722,-94.76023917,19.28858134,-96.56321597,4115
VERACRUZ,Uxpanapa,Nuevo CAP,17.27602361,-94.45133278,19.28858134,-96.56321597,1885
VERACRUZ,San Rafael,Nuevo CAP,20.18802528,-96.87095417,19.28858134,-96.56321597,3651
VERACRUZ,Santiago Sochiapan,Nuevo CAP,17.66373194,-95.73460194,19.28858134,-96.56321597,1022
YUCATÁN,Abalá,Nuevo CAP,20.64757778,-89.68088639,20.84421577,-89.18219903,941
YUCATÁN,Acanceh,Nuevo CAP,20.81242167,-89.45354667,20.84421577,-89.18219903,5976
YUCATÁN,Akil,Nuevo CAP,20.26705278,-89.34682556,20.84421577,-89.18219903,6089
YUCATÁN,Baca,Nuevo CAP,21.10954833,-89.39938222,20.84421577,-89.18219903,2465
YUCATÁN,Bokobá,Nuevo CAP,21.00693972,-89.179525,20.84421577,-89.18219903,979
YUCATÁN,Buctzotz,Nuevo CAP,21.20189667,-88.79446222,20.84421577,-89.18219903,3692
YUCATÁN,Cacalchén,Nuevo CAP,20.98309861,-89.22818,20.84421577,-89.18219903,3357
YUCATÁN,Calotmul,Nuevo CAP,21.01928944,-88.17704639,20.84421577,-89.18219903,976
YUCATÁN,Cansahcab,Nuevo CAP,21.15810278,-89.10234139,20.84421577,-89.18219903,1794
YUCATÁN,Cantamayec,Nuevo CAP,20.47055556,-89.08094417,20.84421577,-89.18219903,673
YUCATÁN,Celestún,Nuevo CAP,20.86009167,-90.39946361,20.84421577,-89.18219903,2994
YUCATÁN,Cenotillo,Nuevo CAP,20.96577167,-88.60442,20.84421577,-89.18219903,1226
YUCATÁN,Conkal,Nuevo CAP,21.07389389,-89.52128389,20.84421577,-89.18219903,7152
YUCATÁN,Cuncunul,Nuevo CAP,20.64116306,-88.29663139,20.84421577,-89.18219903,528
YUCATÁN,Cuzamá,Nuevo CAP,20.74148417,-89.31696111,20.84421577,-89.18219903,2038
YUCATÁN,Chacsinkín,Nuevo CAP,20.17260083,-89.01640889,20.84421577,-89.18219903,889
YUCATÁN,Chankom,Nuevo CAP,20.56858306,-88.51234639,20.84421577,-89.18219903,347
YUCATÁN,Chapab,Nuevo CAP,20.45875056,-89.45655222,20.84421577,-89.18219903,942
YUCATÁN,Chemax,Nuevo CAP,20.65501639,-87.93732806,20.84421577,-89.18219903,7784
YUCATÁN,Chicxulub Pueblo,Nuevo CAP,21.13728944,-89.51507611,20.84421577,-89.18219903,1942
YUCATÁN,Chichimilá,Nuevo CAP,20.63127,-88.21739667,20.84421577,-89.18219903,2567
YUCATÁN,Chikindzonot,Nuevo CAP,20.33365528,-88.48648556,20.84421577,-89.18219903,1223
YUCATÁN,Chocholá,Nuevo CAP,20.75023139,-89.83069861,20.84421577,-89.18219903,2383
YUCATÁN,Chumayel,Nuevo CAP,20.42953472,-89.30251917,20.84421577,-89.18219903,1418
YUCATÁN,Dzán,Nuevo CAP,20.38776417,-89.46887056,20.84421577,-89.18219903,2485
YUCATÁN,Dzemul,Nuevo CAP,21.21150306,-89.30881389,20.84421577,-89.18219903,1469
YUCATÁN,Dzidzantún,Nuevo CAP,21.24667833,-89.042975,20.84421577,-89.18219903,3446
YUCATÁN,Dzilam de Bravo,Nuevo CAP,21.39322917,-88.89187972,20.84421577,-89.18219903,919
YUCATÁN,Dzilam González,Nuevo CAP,21.280125,-88.92974056,20.84421577,-89.18219903,2648
YUCATÁN,Dzitás,Nuevo CAP,20.83986556,-88.52782222,20.84421577,-89.18219903,1418
YUCATÁN,Dzoncauich,Nuevo CAP,21.12916389,-88.89093111,20.84421577,-89.18219903,780
YUCATÁN,Espita,Nuevo CAP,21.0110525,-88.3068225,20.84421577,-89.18219903,6593
YUCATÁN,Halachó,Nuevo CAP,20.47774583,-90.08222889,20.84421577,-89.18219903,5045
YUCATÁN,Hocabá,Nuevo CAP,20.81624,-89.24509917,20.84421577,-89.18219903,2103
YUCATÁN,Hoctún,Nuevo CAP,20.86521222,-89.20206583,20.84421577,-89.18219903,2362
YUCATÁN,Homún,Nuevo CAP,20.73951528,-89.28575444,20.84421577,-89.18219903,3272
YUCATÁN,Huhí,Nuevo CAP,20.72499056,-89.16219889,20.84421577,-89.18219903,2601
YUCATÁN,Hunucmá,Nuevo CAP,21.01615417,-89.87705167,20.84421577,-89.18219903,14822
YUCATÁN,Ixil,Nuevo CAP,21.15300028,-89.48121111,20.84421577,-89.18219903,2000
YUCATÁN,Izamal,Nuevo CAP,20.9329975,-89.01971472,20.84421577,-89.18219903,8692
YUCATÁN,Kanasín,Nuevo CAP,20.93463972,-89.55805944,20.84421577,-89.18219903,72581
YUCATÁN,Kantunil,Nuevo CAP,20.79644,-89.03651917,20.84421577,-89.18219903,1778
YUCATÁN,Kaua,Nuevo CAP,20.62008556,-88.41461667,20.84421577,-89.18219903,1032
YUCATÁN,Kinchil,Nuevo CAP,20.91646194,-89.94758278,20.84421577,-89.18219903,3422
YUCATÁN,Kopomá,Nuevo CAP,20.64897,-89.89952583,20.84421577,-89.18219903,1004
YUCATÁN,Mama,Nuevo CAP,20.47739806,-89.36557944,20.84421577,-89.18219903,1317
YUCATÁN,Maní,Nuevo CAP,20.38770139,-89.39297083,20.84421577,-89.18219903,2311
YUCATÁN,Maxcanú,Nuevo CAP,20.58505944,-90.00064028,20.84421577,-89.18219903,6771
YUCATÁN,Mayapán,Nuevo CAP,20.46874417,-89.21517111,20.84421577,-89.18219903,1632
YUCATÁN,Mérida,Nuevo CAP,20.96753722,-89.62439167,20.84421577,-89.18219903,489921
YUCATÁN,Mocochá,Nuevo CAP,21.10568444,-89.45205556,20.84421577,-89.18219903,950
YUCATÁN,Motul,Nuevo CAP,21.09555056,-89.28392472,20.84421577,-89.18219903,13021
YUCATÁN,Muna,Nuevo CAP,20.48395333,-89.7133775,20.84421577,-89.18219903,6113
YUCATÁN,Muxupip,Nuevo CAP,21.04282306,-89.32989111,20.84421577,-89.18219903,1123
YUCATÁN,Opichén,Nuevo CAP,20.55065139,-89.85624444,20.84421577,-89.18219903,2740
YUCATÁN,Oxkutzcab,Nuevo CAP,20.3019325,-89.41875167,20.84421577,-89.18219903,12864
YUCATÁN,Panabá,Nuevo CAP,21.29686111,-88.27118333,20.84421577,-89.18219903,2360
YUCATÁN,Peto,Nuevo CAP,20.12591833,-88.92398528,20.84421577,-89.18219903,9641
YUCATÁN,Progreso,Nuevo CAP,21.28257722,-89.663595,20.84421577,-89.18219903,21516
YUCATÁN,Quintana Roo,Nuevo CAP,20.8671875,-88.63175111,20.84421577,-89.18219903,421
YUCATÁN,Río Lagartos,Nuevo CAP,21.59775056,-88.1579775,20.84421577,-89.18219903,1196
YUCATÁN,Sacalum,Nuevo CAP,20.49582917,-89.59116528,20.84421577,-89.18219903,1687
YUCATÁN,Samahil,Nuevo CAP,20.8834175,-89.88881556,20.84421577,-89.18219903,1542
YUCATÁN,Sanahcat,Nuevo CAP,20.77126222,-89.21476056,20.84421577,-89.18219903,650
YUCATÁN,San Felipe,Nuevo CAP,21.56759889,-88.23206333,20.84421577,-89.18219903,825
YUCATÁN,Santa Elena,Nuevo CAP,20.3288975,-89.64325944,20.84421577,-89.18219903,1568
YUCATÁN,Seyé,Nuevo CAP,20.83698667,-89.37225278,20.84421577,-89.18219903,4503
YUCATÁN,Sinanché,Nuevo CAP,21.225595,-89.18578333,20.84421577,-89.18219903,1053
YUCATÁN,Sotuta,Nuevo CAP,20.59501778,-89.00670556,20.84421577,-89.18219903,2635
YUCATÁN,Sucilá,Nuevo CAP,21.15616556,-88.31393833,20.84421577,-89.18219903,1696
YUCATÁN,Sudzal,Nuevo CAP,20.87209556,-88.98879194,20.84421577,-89.18219903,580
YUCATÁN,Suma,Nuevo CAP,21.08649139,-89.14827861,20.84421577,-89.18219903,818
YUCATÁN,Tahdziú,Nuevo CAP,20.20382056,-88.94490361,20.84421577,-89.18219903,1888
YUCATÁN,Tahmek,Nuevo CAP,20.875535,-89.25579472,20.84421577,-89.18219903,1569
YUCATÁN,Teabo,Nuevo CAP,20.40041111,-89.28491917,20.84421577,-89.18219903,3336
YUCATÁN,Tecoh,Nuevo CAP,20.74172611,-89.47430222,20.84421577,-89.18219903,5181
YUCATÁN,Tekal de Venegas,Nuevo CAP,21.0140725,-88.94700528,20.84421577,-89.18219903,1030
YUCATÁN,Tekantó,Nuevo CAP,21.01164722,-89.10608389,20.84421577,-89.18219903,1271
YUCATÁN,Tekax,Nuevo CAP,20.20346472,-89.28838806,20.84421577,-89.18219903,12883
YUCATÁN,Tekit,Nuevo CAP,20.53349333,-89.33309472,20.84421577,-89.18219903,5574
YUCATÁN,Tekom,Nuevo CAP,20.60222472,-88.26443778,20.84421577,-89.18219903,977
YUCATÁN,Telchac Pueblo,Nuevo CAP,21.20334889,-89.27126722,20.84421577,-89.18219903,1537
YUCATÁN,Telchac Puerto,Nuevo CAP,21.34300389,-89.264225,20.84421577,-89.18219903,908
YUCATÁN,Temax,Nuevo CAP,21.15184111,-88.93863417,20.84421577,-89.18219903,2789
YUCATÁN,Temozón,Nuevo CAP,20.80368028,-88.20115778,20.84421577,-89.18219903,3576
YUCATÁN,Tepakán,Nuevo CAP,21.04937722,-89.03944667,20.84421577,-89.18219903,697
YUCATÁN,Tetiz,Nuevo CAP,20.96191167,-89.93344889,20.84421577,-89.18219903,2185
YUCATÁN,Teya,Nuevo CAP,21.04853833,-89.07370889,20.84421577,-89.18219903,612
YUCATÁN,Ticul,Nuevo CAP,20.39834,-89.53444667,20.84421577,-89.18219903,17496
